epoch,train_loss,train_accuracy,accuracy,balanced_accuracy,macro_f1,weighted_f1,per_class_recall,confusion_matrix,auroc,average_precision
64,0.48433376252651217,0.8040540540540541,0.6666666666666666,0.5811965811965811,0.5555555555555556,0.6944444444444443,"[0.717948717948718, 0.4444444444444444]","[[28, 11], [5, 4]]",0.6125356125356125,0.29208491285785976
65,0.35917928814888,0.9391891891891891,0.7083333333333334,0.6068376068376069,0.5872235872235873,0.726965601965602,"[0.7692307692307693, 0.4444444444444444]","[[30, 9], [5, 4]]",0.6068376068376069,0.29043428043428043
66,0.3347097709774971,0.9594594594594594,0.7291666666666666,0.5769230769230769,0.5734791524265208,0.7345352016404649,"[0.8205128205128205, 0.3333333333333333]","[[32, 7], [6, 3]]",0.6125356125356125,0.29255183276922403
67,0.33617638498544694,0.9662162162162162,0.7083333333333334,0.5641025641025641,0.5578947368421052,0.719078947368421,"[0.7948717948717948, 0.3333333333333333]","[[31, 8], [6, 3]]",0.6153846153846154,0.29320599153932486
68,0.3265872523188591,0.972972972972973,0.6041666666666666,0.5427350427350428,0.5104669887278583,0.6443236714975845,"[0.6410256410256411, 0.4444444444444444]","[[25, 14], [5, 4]]",0.6125356125356125,0.2972459639126306
69,0.36343238055706023,0.918918918918919,0.6458333333333334,0.5683760683760684,0.540281690140845,0.6779577464788732,"[0.6923076923076923, 0.4444444444444444]","[[27, 12], [5, 4]]",0.6125356125356125,0.2972459639126306
70,0.3494479633867741,0.8783783783783784,0.8125,0.5854700854700854,0.5996292863762743,0.7820898980537535,"[0.9487179487179487, 0.2222222222222222]","[[37, 2], [7, 2]]",0.621082621082621,0.29894673228006563
71,0.3411997348070145,0.9662162162162162,0.6458333333333334,0.5683760683760684,0.540281690140845,0.6779577464788732,"[0.6923076923076923, 0.4444444444444444]","[[27, 12], [5, 4]]",0.6182336182336182,0.2993503410170077
72,0.32729950845241546,0.9594594594594594,0.7083333333333334,0.5641025641025641,0.5578947368421052,0.719078947368421,"[0.7948717948717948, 0.3333333333333333]","[[31, 8], [6, 3]]",0.6182336182336182,0.29958668813741274
73,0.38466265946626665,0.918918918918919,0.4791666666666667,0.5085470085470085,0.4379391100702576,0.53307962529274,"[0.46153846153846156, 0.5555555555555556]","[[18, 21], [4, 5]]",0.621082621082621,0.3005528422195089
74,0.35235181003808974,0.9256756756756757,0.3958333333333333,0.5427350427350428,0.38920579201404126,0.42897103992979385,"[0.3076923076923077, 0.7777777777777778]","[[12, 27], [2, 7]]",0.6125356125356125,0.2972459639126306
75,0.5534250035881996,0.6486486486486487,0.7708333333333334,0.5598290598290598,0.5654320987654321,0.7521604938271604,"[0.8974358974358975, 0.2222222222222222]","[[35, 4], [7, 2]]",0.6210826210826211,0.3006846240179573
76,0.38819872960448265,0.7162162162162162,0.7916666666666666,0.5299145299145299,0.5238095238095238,0.7470238095238094,"[0.9487179487179487, 0.1111111111111111]","[[37, 2], [8, 1]]",0.6125356125356125,0.29699783647152067
77,0.43437911868095397,0.8581081081081081,0.8125,0.5854700854700854,0.5996292863762743,0.7820898980537535,"[0.9487179487179487, 0.2222222222222222]","[[37, 2], [7, 2]]",0.6125356125356125,0.29678072280613116
78,0.4217954456806183,0.831081081081081,0.3541666666666667,0.6025641025641025,0.3538862353452019,0.34547329570125923,"[0.20512820512820512, 1.0]","[[8, 31], [0, 9]]",0.6068376068376069,0.295620775505833
79,0.3875819221138954,0.777027027027027,0.7083333333333334,0.6068376068376069,0.5872235872235873,0.726965601965602,"[0.7692307692307693, 0.4444444444444444]","[[30, 9], [5, 4]]",0.603988603988604,0.29497974986480735
80,0.35369023978710173,0.831081081081081,0.8125,0.5854700854700854,0.5996292863762743,0.7820898980537535,"[0.9487179487179487, 0.2222222222222222]","[[37, 2], [7, 2]]",0.6125356125356125,0.29699783647152067
